,time: 00-C1_50kHz-ND1-2.03uW-300s_0.25ns.dat,density: 00-C1_50kHz-ND1-2.03uW-300s_0.25ns.dat,qfls: 00-C1_50kHz-ND1-2.03uW-300s_0.25ns.dat,tau_diff: 00-C1_50kHz-ND1-2.03uW-300s_0.25ns.dat,time: 01-C2_50kHz-ND1-2.03uW-300s_0.25ns.dat,density: 01-C2_50kHz-ND1-2.03uW-300s_0.25ns.dat,qfls: 01-C2_50kHz-ND1-2.03uW-300s_0.25ns.dat,tau_diff: 01-C2_50kHz-ND1-2.03uW-300s_0.25ns.dat,time: 02-EA1_50kHz-ND1-2.03uW-300s_0.25ns.dat,density: 02-EA1_50kHz-ND1-2.03uW-300s_0.25ns.dat,qfls: 02-EA1_50kHz-ND1-2.03uW-300s_0.25ns.dat,tau_diff: 02-EA1_50kHz-ND1-2.03uW-300s_0.25ns.dat,time: 03-EA2_50kHz-ND1-2.03uW-300s_0.25ns.dat,density: 03-EA2_50kHz-ND1-2.03uW-300s_0.25ns.dat,qfls: 03-EA2_50kHz-ND1-2.03uW-300s_0.25ns.dat,tau_diff: 03-EA2_50kHz-ND1-2.03uW-300s_0.25ns.dat
1024,2.5625000000000003e-07,413820003741468.4,0.9500292445422333,4.3667325939647073e-07,2.5625000000000003e-07,459568352944128.5,0.9558382990779632,4.3312242721399474e-07,2.5625000000000003e-07,401073195488021.94,0.948295935730099,3.97157612226947e-07,2.5625000000000003e-07,366512452963483.6,0.9433037617204818,4.5767042922300817e-07
1025,2.565e-07,413583155274504.94,0.9499975274638413,4.3673197498016147e-07,2.565e-07,459303164791054.0,0.9558063219760407,4.331775937015599e-07,2.565e-07,400820810177222.3,0.9482610629250119,3.97229188746162e-07,2.565e-07,366312302186271.56,0.9432734997697073,4.577707760393934e-07
1026,2.5675e-07,413346474182253.1,0.9499658146495904,4.3679052177983377e-07,2.5675e-07,459038163404769.7,0.9557743489464994,4.332327267685764e-07,2.5675e-07,400568629120432.7,0.9482261964036375,3.9730063973578817e-07,2.5675e-07,366112304549116.6,0.9432432444525816,4.57870931763466e-07
1027,2.5700000000000004e-07,413109960232589.8,0.9499341060860813,4.368489003550866e-07,2.5700000000000004e-07,458773348609558.06,0.9557423799858364,4.3328782658158075e-07,2.5700000000000004e-07,400316652036006.44,0.9481913361526968,3.973719654783742e-07,2.5700000000000004e-07,365912459817938.44,0.9432129957535723,4.5797089686953373e-07
1028,2.5725e-07,412873613194113.75,0.949902401759966,4.3690711126384517e-07,2.5725e-07,458508720230015.1,0.9557104150905629,4.333428933069243e-07,2.5725e-07,400064878642998.0,0.94815648215895,3.974431662569594e-07,2.5725e-07,365712767759335.44,0.9431827536571975,4.5807067183087317e-07
1029,2.575e-07,412637432836142.9,0.9498707016579467,4.3696515506185895e-07,2.575e-07,458244278091049.1,0.9556784542572045,4.3339792710994694e-07,2.575e-07,399813308661161.6,0.9481216344091938,3.975142423548746e-07,2.575e-07,365513228140583.2,0.9431525181480245,4.581702571199652e-07
1030,2.5775000000000004e-07,412401418928711.56,0.9498390057667765,4.370230323045444e-07,2.5775000000000004e-07,457980022017879.5,0.9556464974823018,4.334529281541328e-07,2.5775000000000004e-07,399561941810948.6,0.9480867928902638,3.9758519405425186e-07,2.5775000000000004e-07,365313840729631.44,0.9431222892106705,4.5826965320898685e-07
1031,2.58e-07,412165571242567.6,0.9498073140732586,4.370807435459602e-07,2.58e-07,457715951836035.0,0.9556145447624089,4.3350789660311024e-07,2.58e-07,399310777813505.56,0.9480519575890325,3.9765602163770384e-07,2.58e-07,365114605295102.1,0.9430920668298013,4.583688605705497e-07
1032,2.5825e-07,411929889549169.6,0.9497756265642469,4.3713828933787434e-07,2.5825e-07,457452067371352.9,0.9555825960940951,4.335628326173959e-07,2.5825e-07,399059816390672.0,0.9480171284924102,3.9772672538747933e-07,2.5825e-07,364915521606286.7,0.9430618509901331,4.584678796756019e-07
1033,2.585e-07,411694373620683.8,0.9497439432266445,4.3719567023216293e-07,2.585e-07,457188368449977.1,0.9555506514739431,4.336177363584401e-07,2.585e-07,398809057264978.2,0.9479823055873451,3.9779730558447496e-07,2.585e-07,364716589433143.9,0.9430316416764296,4.585667109941281e-07
1034,2.5875e-07,411459023229981.3,0.9497122640474052,4.3725288677839666e-07,2.5875e-07,456924854898356.75,0.9555187108985498,4.336726079855792e-07,2.5875e-07,398558500159642.7,0.9479474888608226,3.978677625120266e-07,2.5875e-07,364517808546297.44,0.9430014388735051,4.5866535499816644e-07
1035,2.5900000000000003e-07,411223838150635.4,0.9496805890135316,4.373099395247586e-07,2.5900000000000003e-07,456661526543245.5,0.9554867743645263,4.337274476572854e-07,2.5900000000000003e-07,398308144798570.94,0.9479126782998648,3.9793809645000283e-07,2.5900000000000003e-07,364319178717033.8,0.942971242566221,4.587638121556749e-07
1036,2.5925e-07,410988818156918.8,0.9496489181120766,4.3736682901939604e-07,2.5925e-07,456398383211699.5,0.9554548418684973,4.33782255530831e-07,2.5925e-07,398057990906352.44,0.9478778738915321,3.980083076809863e-07,2.5925e-07,364120699717299.56,0.9429410527394888,4.5886208293687345e-07
1037,2.595e-07,410753963023800.5,0.949617251330142,4.3742355580720185e-07,2.595e-07,456135424731076.5,0.9554229134071013,4.3383703176179354e-07,2.595e-07,397808038208258.94,0.9478430756229215,3.980783964847309e-07,2.595e-07,363922371319699.06,0.9429108693782675,4.5896016781037336e-07
1038,2.5975000000000003e-07,410519272526943.44,0.9495855886548787,4.3748012043369864e-07,2.5975000000000003e-07,455872650929034.1,0.9553909889769904,4.338917765065528e-07,2.5975000000000003e-07,397558286430242.1,0.9478082834811666,3.9814836314257417e-07,2.5975000000000003e-07,363724193297492.5,0.9428806924675652,4.590580672432936e-07
1039,2.6e-07,410284746442701.3,0.9495539300734871,4.375365234419737e-07,2.6e-07,455610061633529.2,0.9553590685748304,4.3394648991827717e-07,2.6e-07,397308735298931.75,0.9477734974534389,3.982182079354646e-07,2.6e-07,363526165424593.2,0.9428505219924374,4.591557817049952e-07
1040,2.6025e-07,410050384548116.0,0.9495222755732157,4.375927653735367e-07,2.6025e-07,455347656672815.56,0.9553271521973004,4.3400117215077595e-07,2.6025e-07,397059384541633.06,0.9477387175269464,3.98287931142917e-07,2.6025e-07,363328287475565.7,0.9428203579379881,4.592533116613333e-07
1041,2.6050000000000004e-07,409816186620914.94,0.9494906251413623,4.3764884676982775e-07,2.6050000000000004e-07,455085435875443.7,0.9552952398410933,4.340558233556461e-07,2.6050000000000004e-07,396810233886325.44,0.9477039436889337,3.9835753304517616e-07,2.6050000000000004e-07,363130559225622.75,0.9427902002893697,4.593506575785169e-07
1042,2.6075e-07,409582152439508.2,0.9494589787652729,4.3770476816948864e-07,2.6075e-07,454823399070258.9,0.9552633315029148,4.3411044368394256e-07,2.6075e-07,396561283061659.25,0.9476691759266822,3.9842701392236887e-07,2.6075e-07,362932980450623.94,0.9427600490317813,4.594478199238528e-07
1043,2.61e-07,409348281782985.6,0.9494273364323417,4.377605301119455e-07,2.61e-07,454561546086399.94,0.9552314271794838,4.341650332853496e-07,2.61e-07,396312531796954.75,0.9476344142275102,3.9849637405345895e-07,2.61e-07,362735550927072.8,0.9427299041504708,4.5954479916111344e-07
1044,2.6125000000000004e-07,409114574431114.4,0.9493956981300111,4.3781613313279093e-07,2.6125000000000004e-07,454299876753298.1,0.955199526867533,4.3421959230967645e-07,2.6125000000000004e-07,396063979822199.4,0.947599658578772,3.9856561371813134e-07,2.6125000000000004e-07,362538270432114.6,0.9426997656307328,4.5964159575702857e-07
1045,2.615e-07,408881030164336.2,0.9493640638457721,4.3787157776820165e-07,2.615e-07,454038390900676.06,0.9551676305638073,4.342741209041767e-07,2.615e-07,395815626868045.94,0.9475649089678589,3.986347331953783e-07,2.615e-07,362341138743534.56,0.9426696334579097,4.5973821017377556e-07
1046,2.6175e-07,408647648763764.56,0.9493324335671625,4.3792686455196236e-07,2.6175e-07,453777088358546.0,0.9551357382650648,4.3432861921564084e-07,2.6175e-07,395567472665810.44,0.9475301653821985,3.987037327643454e-07,2.6175e-07,362144155639754.6,0.9426395076173911,4.598346428770035e-07
1047,2.62e-07,408414430011182.06,0.9493008072817686,4.3798199401719005e-07,2.62e-07,453515968957208.94,0.9551038499680765,4.3438308739076984e-07,2.62e-07,395319516947470.06,0.9474954278092544,3.987726127030539e-07,2.62e-07,361947320899832.25,0.9426093880946136,4.5993089432865273e-07
1048,2.6225e-07,408181373689037.7,0.9492691849772238,4.380369666956179e-07,2.6225e-07,453255032527253.2,0.9550719656696266,4.344375255741235e-07,2.6225e-07,395071759445660.9,0.9474606962365265,3.98841373289671e-07,2.6225e-07,361750634303457.56,0.942579274875061,4.6002696499224533e-07
1049,2.6250000000000003e-07,407948479580444.25,0.9492375666412085,4.380917831174939e-07,2.6250000000000003e-07,452994278899553.5,0.9550400853665111,4.344919339090384e-07,2.6250000000000003e-07,394824199893676.1,0.9474259706515508,3.9891001480307063e-07,2.6250000000000003e-07,361554095630951.25,0.9425491679442635,4.6012285532859134e-07
1050,2.6275e-07,407715747469175.94,0.9492059522614514,4.3814644381191475e-07,2.6275e-07,452733707905269.56,0.9550082090555394,4.345463125396378e-07,2.6275e-07,394576838025463.94,0.9473912510418994,3.9897853752056853e-07,2.6275e-07,361357704663262.4,0.9425190672877982,4.6021856580029135e-07
1051,2.63e-07,407483177139664.7,0.949174341825727,4.3820094930666626e-07,2.63e-07,452473319375844.7,0.954976336733533,4.3460066160732014e-07,2.63e-07,394329673575625.44,0.9473565373951803,3.9904694171941964e-07,2.63e-07,361161461181966.25,0.9424889728912893,4.603140968674683e-07
1052,2.6325000000000003e-07,407250768376999.1,0.9491427353218572,4.382553001280291e-07,2.6325000000000003e-07,452213113143004.9,0.9549444683973257,4.346549812532617e-07,2.6325000000000003e-07,394082706279412.44,0.9473218296990372,3.991152276772929e-07,2.6325000000000003e-07,360965364969261.94,0.9424588847404066,4.604094489908934e-07
1053,2.635e-07,407018520966920.7,0.9491111327377106,4.383094968011127e-07,2.635e-07,451953089038757.8,0.954912604043764,4.347092716177446e-07,2.635e-07,393835935872725.94,0.9472871279411499,3.9918339567141976e-07,2.635e-07,360769415807970.4,0.9424288028208665,4.6050462263047353e-07
1054,2.6375e-07,406786434695821.25,0.9490795340612022,4.3836353985003773e-07,2.6375e-07,451693246895390.94,0.9548807436697064,4.347635328389907e-07,2.6375e-07,393589362092113.44,0.9472524321092336,3.9925144597811286e-07,2.6375e-07,360573613481532.0,0.942398727118432,4.605996182443653e-07
1055,2.6400000000000003e-07,406554509350741.2,0.9490479392802932,4.384174297970586e-07,2.6400000000000003e-07,451433586545470.94,0.954848887272024,4.348177650570104e-07,2.6400000000000003e-07,393342984674767.1,0.9472177421910392,3.993193788738061e-07,2.6400000000000003e-07,360377957774004.5,0.9423686576189114,4.6069443629248246e-07
1056,2.6425e-07,406322744719365.75,0.9490163483829915,4.3847116716323927e-07,2.6425e-07,451174107821842.75,0.9548170348475993,4.348719684072217e-07,2.6425e-07,393096803358522.44,0.9471830581743529,3.9938719463561873e-07,2.6425e-07,360182448470060.94,0.9423385943081594,4.6078907723158963e-07
1057,2.645e-07,406091140590023.3,0.9489847613573505,4.385247524689774e-07,2.645e-07,450914810557627.56,0.9547851863933272,4.349261430276792e-07,2.645e-07,392850817881855.25,0.9471483800469968,3.994548935383245e-07,2.645e-07,359987085354987.06,0.9423085371720762,4.60883541519316e-07
1058,2.6475000000000004e-07,405859696751682.6,0.9489531781914698,4.385781862331267e-07,2.6475000000000004e-07,450655694586222.56,0.9547533419061148,4.3498028905217626e-07,2.6475000000000004e-07,392605027983880.1,0.9471137077968278,3.99522475858793e-07,2.6475000000000004e-07,359791868214679.9,0.9422784861966077,4.609778296131428e-07
1059,2.65e-07,405628412993949.9,0.9489215988734948,4.3863146897264823e-07,2.65e-07,450396759741299.1,0.9547215013828806,4.350344066169629e-07,2.65e-07,392359433404348.75,0.9470790414117384,3.9958994187145195e-07,2.65e-07,359596796835644.75,0.9422484413677455,4.610719419685078e-07
1060,2.6525e-07,405397289107066.6,0.948890023391616,4.3868460120347676e-07,2.6525e-07,450138005856802.25,0.954689664820555,4.3508849585420256e-07,2.6525e-07,392114033883647.25,0.9470443808796559,3.996572918523418e-07,2.6525e-07,359401871004993.5,0.9422184026715262,4.611658790409383e-07
1061,2.6550000000000004e-07,405166324881907.0,0.9488584517340699,4.38737583441009e-07,2.6550000000000004e-07,449879432766948.94,0.9546578322160804,4.351425568975051e-07,2.6550000000000004e-07,391868829162794.8,0.9470097261885435,3.997245260759046e-07,2.6550000000000004e-07,359207090510442.5,0.9421883700940319,4.6125964128579094e-07
1062,2.6575e-07,404935520109975.06,0.9488268838891377,4.387904161983885e-07,2.6575e-07,449621040306227.5,0.9546260035664104,4.351965898785639e-07,2.6575e-07,391623818983441.3,0.9469750773263983,3.997916448169656e-07,2.6575e-07,359012455140310.6,0.9421583436213898,4.613532291574885e-07
1063,2.66e-07,404704874583402.7,0.9487953198451459,4.3884309998762125e-07,2.66e-07,449362828309396.06,0.9545941788685103,4.3525059492791397e-07,2.66e-07,391379003087865.6,0.9469404342812534,3.998586483496003e-07,2.66e-07,358817964683516.4,0.9421283232397719,4.61446643109291e-07
1064,2.6625e-07,404474388094946.7,0.9487637595904663,4.3889563532027993e-07,2.6625e-07,449104796611481.9,0.9545623581193571,4.3530457217597634e-07,2.6625e-07,391134381218973.3,0.9469057970411757,3.9992553694840147e-07,2.6625e-07,358623618929576.5,0.9420983089353949,4.6153988359437555e-07
1065,2.665e-07,404244060437986.5,0.948732203113515,4.3894802270541975e-07,2.665e-07,448846945047779.75,0.9545305413159388,4.353585217523481e-07,2.665e-07,390889953120295.06,0.9468711655942678,3.9999231088692183e-07,2.665e-07,358429417668603.75,0.9420683006945206,4.616329510662557e-07
1066,2.6675000000000003e-07,404013891406521.75,0.9487006504027531,4.390002626515278e-07,2.6675000000000003e-07,448589273453851.7,0.954498728455255,4.354124437843657e-07,2.6675000000000003e-07,390645718535984.6,0.946836539928666,4.0005897043880157e-07,2.6675000000000003e-07,358235360691304.6,0.9420382985034551,4.617258459752101e-07
1067,2.67e-07,403783880795169.4,0.9486691014466856,4.3905235566617545e-07,2.67e-07,448331781665524.8,0.9544669195343165,4.3546633840080733e-07,2.67e-07,390401677210816.7,0.9468019200325422,4.0012551587691273e-07,2.67e-07,358041447788977.2,0.942008302348549,4.6181856877357347e-07
1068,2.6725e-07,403554028399161.75,0.9486375562338624,4.3910430225449094e-07,2.6725e-07,448074469518891.25,0.9544351145501452,4.3552020572702074e-07,2.6725e-07,390157828890184.9,0.9467673058941021,4.0019194747486807e-07,2.6725e-07,357847678753509.06,0.9419783122161974,4.6191111991182236e-07
1069,2.6750000000000003e-07,403324334014343.9,0.9486060147528774,4.391561029213593e-07,2.6750000000000003e-07,447817336850306.6,0.9544033134997739,4.355740458897935e-07,2.6750000000000003e-07,389914173320100.44,0.946732697501586,4.0025826550522155e-07,2.6750000000000003e-07,357654053377375.7,0.9419483280928391,4.620034998398255e-07
1070,2.6775e-07,403094797437171.06,0.9485744769923684,4.392077581700473e-07,2.6775e-07,447560383496389.0,0.9543715163802469,4.3562785901330917e-07,2.6775e-07,389670710247189.6,0.9466980948432685,4.003244702400334e-07,2.6775e-07,357460571453637.8,0.9419183499649574,4.6209570900721565e-07
1071,2.68e-07,402865418464706.2,0.9485429429410172,4.392592685027307e-07,2.68e-07,447303609294017.75,0.9543397231886193,4.3568164522235926e-07,2.68e-07,389427439418691.9,0.9466634979074587,4.0039056195181195e-07,2.68e-07,357267232775939.44,0.9418883778190792,4.621877478628817e-07
1072,2.6825000000000004e-07,402636196894617.75,0.9485114125875491,4.393106344192692e-07,2.6825000000000004e-07,447047014080333.06,0.9543079339219567,4.357354046394647e-07,2.6825000000000004e-07,389184360582458.4,0.9466289066824994,4.00456540912566e-07,2.6825000000000004e-07,357074037138506.06,0.9418584116417756,4.622796168543243e-07
1073,2.685e-07,402407132525177.4,0.9484798859207332,4.393618564195998e-07,2.685e-07,446790597692734.06,0.9542761485773357,4.35789137388246e-07,2.685e-07,388941473486949.75,0.9465943211567681,4.005224073935164e-07,2.685e-07,356880984336142.56,0.9418284514196611,4.623713164299257e-07
1074,2.6875e-07,402178225155256.6,0.948448362929382,4.3941293500255195e-07,2.6875e-07,446534359968878.56,0.9542443671518439,4.358428435888817e-07,2.6875e-07,388698777881234.06,0.9465597413186759,4.0058816166603896e-07,2.6875e-07,356688074164230.8,0.9417984971393936,4.624628470354046e-07
1075,2.6900000000000004e-07,401949474584326.0,0.948416843602351,4.3946387066324925e-07,2.6900000000000004e-07,446278300746681.56,0.9542125896425795,4.358965233636604e-07,2.6900000000000004e-07,388456273514985.4,0.9465251671566678,4.0065380400128533e-07,2.6900000000000004e-07,356495306418727.9,0.9417685487876746,4.625542091184877e-07
1076,2.6925e-07,401720880612451.4,0.9483853279285388,4.3951466389962053e-07,2.6925e-07,446022419864314.5,0.9541808160466511,4.359501768312432e-07,2.6925e-07,388213960138481.5,0.9464905986592227,4.007193346698948e-07,2.6925e-07,356302680896164.25,0.9417386063512488,4.626454031232049e-07
1077,2.695e-07,401492443040292.06,0.9483538158968876,4.39565315203667e-07,2.695e-07,445766717160204.1,0.9541490463611775,4.360038041119066e-07,2.695e-07,387971837502601.94,0.9464560358148532,4.0078475394265344e-07,2.695e-07,356110197393641.4,0.9417086698169042,4.6273642949564974e-07
1078,2.6975000000000004e-07,401264161669098.56,0.9483223074963816,4.3961582506949875e-07,2.6975000000000004e-07,445511192473031.56,0.954117280583289,4.360574053236468e-07,2.6975000000000004e-07,387729905358826.9,0.946421478612106,4.008500620889729e-07,2.6975000000000004e-07,355917855708829.75,0.9416787391714715,4.6282728867972417e-07
1079,2.7e-07,401036036300709.9,0.948290802716048,4.3966619398921217e-07,2.7e-07,445255845641731.25,0.9540855187101253,4.36110980584541e-07,2.7e-07,387488163459234.1,0.9463869270395608,4.009152593791694e-07,2.7e-07,355725655639967.3,0.9416488144018246,4.629179811190313e-07
1080,2.7025000000000003e-07,400808066737551.44,0.9482593015449564,4.3971642245263944e-07,2.7025000000000003e-07,445000676505490.1,0.9540537607388367,4.3616453001047216e-07,2.7025000000000003e-07,387246611556498.25,0.9463523810858313,4.0098034608332816e-07,2.7025000000000003e-07,355533596985856.6,0.9416188954948803,4.6300850725684056e-07
1081,2.705e-07,400580252782632.9,0.9482278039722192,4.3976651094976954e-07,2.705e-07,444745684903746.3,0.9540220066665841,4.36218053718878e-07,2.705e-07,387005249403888.06,0.9463178407395643,4.0104532246943157e-07,2.705e-07,355341679545863.8,0.9415889824375974,4.630988675350768e-07
1082,2.7075e-07,400352594239545.2,0.9481963099869902,4.398164599672854e-07,2.7075e-07,444490870676188.7,0.953990256490538,4.3627155182398517e-07,2.7075e-07,386764076755265.2,0.94628330598944,4.011101888077952e-07,2.7075e-07,355149903119916.0,0.9415590752169779,4.631890623958889e-07
1083,2.7100000000000003e-07,400125090912458.94,0.9481648195784662,4.398662699932686e-07,2.7100000000000003e-07,444236233662755.2,0.9539585102078798,4.363250244411118e-07,2.7100000000000003e-07,386523093365081.94,0.946248776824172,4.0117494536620107e-07,2.7100000000000003e-07,354958267508499.3,0.941529173820066,4.632790922797672e-07
1084,2.7125e-07,399897742606121.75,0.9481333327358852,4.399159415127276e-07,2.7125e-07,443981773703632.8,0.9539267678158,4.3637847168396154e-07,2.7125e-07,386282298988379.56,0.9462142532325071,4.012395924133224e-07,2.7125e-07,354766772512657.44,0.9414992782339479,4.6336895762801334e-07
1085,2.715e-07,399670549125855.9,0.9481018494485272,4.3996547500915895e-07,2.715e-07,443727490639255.9,0.9538950293114999,4.3643189366480496e-07,2.715e-07,386041693380786.6,0.9461797352032252,4.01304130217386e-07,2.715e-07,354575417933988.8,0.9414693884457519,4.634586588791821e-07
